CustomerID,Age,Gender,State,City_Tier,Tenure_Months,Plan_Type,Contract_Type,Voice_Service,Internet_Service,SMS_Pack,OTT_Subscriptions,Music_Streaming,Caller_Tune,Data_Rollover,Paperless_Billing,Payment_Method,Monthly_Charges_INR,Total_Charges_INR,Num_Support_Calls,App_Usage_Minutes,Avg_Monthly_GB_Usage,Avg_Monthly_Call_Minutes,Network_Quality,Satisfaction_Score,Churned
CUST_03902,33,Male,Gujarat,Tier 3,23,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,Yes,Yes,Yes,Net Banking,868.86,19543.53,2,84.0,116.8,400.0,4,2,1
CUST_03903,56,Female,Uttar Pradesh,Tier 3,3,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,None,Yes,No,Yes,UPI,814.03,3492.39,4,30.0,13.2,380.0,2,4,1
CUST_03904,22,Male,Maharashtra,Tier 1,11,Prepaid,Quarterly Recharge,Yes,No Internet,No,Prime Video,Gaana,No,No,No,Debit Card,524.71,6163.49,1,362.0,0.0,83.0,4,2,1
CUST_03905,55,Female,Bihar,Tier 1,29,Postpaid,Monthly Bill,Yes,5G,Yes,None,Spotify,No,No,No,Net Banking,1081.62,31358.15,3,97.0,0.6,743.0,4,4,0
CUST_03906,30,Male,West Bengal,Tier 3,72,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,JioSaavn,No,No,Yes,UPI,1235.52,89808.61,5,33.0,31.8,368.0,2,2,1
CUST_03907,52,Male,Uttar Pradesh,Tier 3,4,Postpaid,Monthly Bill,Yes,5G,No,None,Gaana,No,No,No,UPI,1086.63,3885.22,2,80.0,22.9,80.0,4,4,0
CUST_03908,18,Male,Bihar,Tier 3,12,Postpaid,Annual Contract,Yes,No Internet,Yes,None,None,Yes,No,No,Debit Card,443.62,4810.09,3,168.0,0.0,20.0,3,4,0
CUST_03909,42,Male,Karnataka,Tier 2,2,Postpaid,Annual Contract,Yes,5G,No,Disney+ Hotstar,JioSaavn,No,No,No,UPI,1334.05,2209.88,4,148.0,184.5,267.0,4,3,1
CUST_03910,25,Female,Karnataka,Tier 1,6,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,None,No,Yes,Yes,UPI,1060.15,7299.89,2,232.0,9.1,133.0,3,2,0
CUST_03911,18,Male,Madhya Pradesh,Tier 2,11,Postpaid,Monthly Bill,Yes,4G,No,None,Spotify,Yes,No,Yes,UPI,825.62,9516.13,4,13.0,49.5,141.0,2,4,1
CUST_03912,37,Female,Delhi,Tier 1,18,Prepaid,Quarterly Recharge,Yes,4G,Yes,Netflix,JioSaavn,No,Yes,No,Net Banking,883.35,15492.42,3,31.0,61.9,32.0,4,4,1
CUST_03913,48,Female,Kerala,Tier 3,6,Prepaid,Monthly Recharge,Yes,4G,Yes,None,JioSaavn,No,Yes,Yes,Net Banking,700.06,3854.51,1,232.0,8.8,101.0,4,3,0
CUST_03914,24,Male,Delhi,Tier 2,6,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,Spotify,Yes,No,No,UPI,1166.81,7142.44,1,84.0,1.8,1369.0,5,3,0
CUST_03915,18,Female,Maharashtra,Tier 3,36,Prepaid,Annual Recharge,Yes,5G,No,None,JioSaavn,No,Yes,Yes,UPI,788.46,27817.75,1,199.0,57.8,328.0,4,5,0
CUST_03916,33,Male,West Bengal,Tier 2,72,Prepaid,Monthly Recharge,Yes,No Internet,Yes,None,Spotify,No,No,Yes,UPI,472.41,33924.47,0,24.0,0.0,306.0,4,4,0
CUST_03917,33,Male,Karnataka,Tier 3,9,Prepaid,Monthly Recharge,Yes,5G,No,Multiple,None,No,No,Yes,Net Banking,1213.34,10423.46,1,108.0,24.4,282.0,3,4,0
CUST_03918,42,Male,Kerala,Tier 1,27,Prepaid,Monthly Recharge,Yes,4G,No,Prime Video,Spotify,No,No,Yes,Credit Card,785.04,21161.56,2,58.0,51.9,586.0,4,3,0
CUST_03919,47,Female,Rajasthan,Tier 2,7,Postpaid,Annual Contract,Yes,5G,No,Prime Video,None,Yes,No,Yes,UPI,1202.8,8827.38,2,84.0,9.4,451.0,4,3,0
CUST_03920,34,Male,Haryana,Tier 2,63,Prepaid,Quarterly Recharge,Yes,5G,No,Netflix,Spotify,Yes,Yes,Yes,Net Banking,1073.95,68530.32,1,67.0,53.0,85.0,2,3,1
CUST_03921,59,Female,Kerala,Tier 1,26,Prepaid,Quarterly Recharge,No,4G,Yes,None,JioSaavn,No,Yes,Yes,UPI,648.59,16080.69,2,105.0,30.4,0.0,2,5,0
CUST_03922,37,Male,Karnataka,Tier 3,38,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,Gaana,Yes,Yes,Yes,Debit Card,1172.79,44866.0,1,18.0,28.1,494.0,3,2,0
CUST_03923,30,Female,Madhya Pradesh,Tier 2,1,Prepaid,Monthly Recharge,No,4G,No,Prime Video,Spotify,No,No,No,Net Banking,654.19,993.09,1,297.0,9.6,0.0,5,4,0
CUST_03924,18,Male,Rajasthan,Tier 2,21,Postpaid,Monthly Bill,Yes,4G,No,None,None,No,Yes,Yes,Debit Card,696.64,14513.59,1,57.0,7.2,312.0,4,1,0
CUST_03925,31,Female,Rajasthan,Tier 3,17,Prepaid,Annual Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,Net Banking,906.05,15106.55,1,137.0,31.7,34.0,5,4,0
CUST_03926,30,Female,Madhya Pradesh,Tier 3,8,Prepaid,Quarterly Recharge,Yes,4G,No,None,None,No,Yes,Yes,UPI,601.64,4516.25,2,2.0,21.2,5.0,5,5,0
CUST_03927,47,Female,Gujarat,Tier 2,7,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,JioSaavn,No,Yes,No,UPI,881.53,5244.2,2,13.0,49.7,586.0,3,5,0
CUST_03928,41,Female,Uttar Pradesh,Tier 3,20,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,None,Yes,No,Yes,UPI,998.65,20362.47,4,32.0,42.9,597.0,5,3,1
CUST_03929,19,Female,Rajasthan,Tier 1,29,Prepaid,Monthly Recharge,Yes,No Internet,No,Multiple,Gaana,No,No,Yes,UPI,850.29,24276.24,2,99.0,0.0,284.0,4,3,0
CUST_03930,37,Male,Delhi,Tier 1,1,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,Gaana,No,No,No,Credit Card,666.29,-168.07,5,30.0,0.0,676.0,5,4,1
CUST_03931,43,Male,Karnataka,Tier 2,20,Prepaid,Annual Recharge,Yes,No Internet,Yes,None,None,No,No,Yes,UPI,296.1,6083.42,1,120.0,0.0,609.0,4,3,0
CUST_03932,54,Male,Gujarat,Tier 2,4,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,Netflix,None,No,No,No,Net Banking,388.86,1712.18,2,11.0,0.0,177.0,5,2,1
CUST_03933,46,Male,Delhi,Tier 2,3,Postpaid,Monthly Bill,Yes,No Internet,Yes,Netflix,JioSaavn,No,No,Yes,UPI,762.96,2712.37,1,47.0,0.0,270.0,4,3,0
CUST_03934,44,Male,Maharashtra,Tier 1,23,Prepaid,Monthly Recharge,No,5G,No,Disney+ Hotstar,Gaana,Yes,Yes,Yes,UPI,1067.43,25459.63,2,31.0,20.6,0.0,4,1,0
CUST_03935,35,Male,Maharashtra,Tier 2,8,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Prime Video,Gaana,No,No,Yes,Net Banking,593.47,4767.88,5,8.0,0.0,8.0,4,5,1
CUST_03936,40,Male,Gujarat,Tier 3,13,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,Yes,No,Yes,UPI,873.21,11202.06,1,103.0,42.2,0.0,3,3,1
CUST_03937,51,Female,Tamil Nadu,Tier 2,10,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,None,Yes,No,Yes,Credit Card,1135.94,11164.04,2,168.0,17.0,729.0,5,4,0
CUST_03938,18,Male,Kerala,Tier 3,25,Postpaid,Monthly Bill,Yes,4G,No,Disney+ Hotstar,Spotify,No,Yes,Yes,Debit Card,1099.59,27342.6,1,166.0,10.1,1523.0,3,4,0
CUST_03939,30,Female,Tamil Nadu,Tier 3,15,Prepaid,Monthly Recharge,No,5G,No,Disney+ Hotstar,None,No,Yes,No,Cash/Cheque,965.19,14108.97,2,25.0,69.9,0.0,4,3,0
CUST_03940,24,Male,West Bengal,Tier 1,72,Postpaid,Monthly Bill,Yes,No Internet,Yes,Prime Video,Spotify,Yes,No,No,Cash/Cheque,892.16,64018.56,1,273.0,0.0,30.0,5,3,1
CUST_03941,39,Female,Uttar Pradesh,Tier 1,10,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,Debit Card,870.97,8349.0,0,129.0,48.0,375.0,2,4,0
CUST_03942,50,Female,Rajasthan,Tier 1,32,Postpaid,Monthly Bill,Yes,4G,No,Multiple,JioSaavn,No,No,Yes,Debit Card,1300.7,41103.0,3,22.0,50.8,393.0,3,4,0
CUST_03943,27,Male,Tamil Nadu,Tier 3,7,Prepaid,Annual Recharge,Yes,4G,Yes,None,None,No,No,Yes,Net Banking,562.97,4809.15,3,168.0,4.4,125.0,4,5,0
CUST_03944,18,Male,Bihar,Tier 1,17,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,None,Yes,No,Yes,UPI,1111.17,19582.69,2,17.0,60.5,267.0,4,3,0
CUST_03945,29,Male,Haryana,Tier 1,19,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,JioSaavn,No,Yes,Yes,Credit Card,1132.39,20583.97,1,13.0,86.5,5.0,4,3,0
CUST_03946,46,Male,Madhya Pradesh,Tier 3,9,Prepaid,Monthly Recharge,Yes,4G,No,None,Spotify,Yes,No,No,UPI,606.72,5619.41,1,170.0,14.4,253.0,1,3,1
CUST_03947,41,Female,Haryana,Tier 2,15,Prepaid,Quarterly Recharge,Yes,4G,No,Netflix,JioSaavn,Yes,No,No,Net Banking,874.5,13085.02,1,207.0,17.6,126.0,4,5,0
CUST_03948,40,Female,Uttar Pradesh,Tier 1,7,Prepaid,Annual Recharge,Yes,No Internet,No,Disney+ Hotstar,Spotify,No,No,No,Debit Card,675.72,4802.5,3,48.0,0.0,98.0,5,4,0
CUST_03949,31,Male,West Bengal,Tier 1,1,Postpaid,Monthly Bill,Yes,5G,Yes,Multiple,None,No,No,Yes,Net Banking,1407.22,681.73,3,85.0,6.1,1466.0,4,5,0
CUST_03950,18,Male,Kerala,Tier 3,5,Prepaid,Quarterly Recharge,No,4G,Yes,None,Gaana,No,Yes,Yes,Debit Card,658.79,2370.26,2,31.0,19.1,0.0,4,4,1
CUST_03951,41,Male,Telangana,Tier 3,28,Prepaid,Monthly Recharge,Yes,5G,Yes,Prime Video,None,Yes,Yes,Yes,UPI,980.96,27439.31,4,116.0,19.0,892.0,4,1,0
CUST_03952,24,Male,Punjab,Tier 1,35,Postpaid,Monthly Bill,Yes,4G,Yes,Multiple,Gaana,No,No,Yes,Debit Card,1344.5,46872.62,2,145.0,43.3,63.0,5,3,0
CUST_03953,63,Female,Telangana,Tier 2,7,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,Gaana,Yes,Yes,Yes,Cash/Cheque,1226.27,8309.19,2,18.0,16.6,104.0,4,3,0
CUST_03954,42,Male,Bihar,Tier 3,12,Postpaid,Annual Contract,Yes,No Internet,Yes,Multiple,Gaana,No,Yes,Yes,Net Banking,1033.35,12296.76,1,94.0,0.0,1046.0,5,4,0
CUST_03955,27,Female,Tamil Nadu,Tier 3,1,Prepaid,Monthly Recharge,Yes,No Internet,No,None,None,No,Yes,No,UPI,281.38,581.24,1,174.0,0.0,132.0,4,5,1
CUST_03956,27,Male,Madhya Pradesh,Tier 3,6,Prepaid,Quarterly Recharge,Yes,4G,No,None,JioSaavn,No,No,Yes,Net Banking,677.63,4506.45,2,117.0,6.6,846.0,3,4,0
CUST_03957,33,Male,Telangana,Tier 2,36,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,Spotify,No,Yes,Yes,UPI,964.3,34224.24,1,126.0,12.9,538.0,5,5,0
CUST_03958,31,Female,Telangana,Tier 3,22,Postpaid,Monthly Bill,Yes,4G,No,Netflix,Spotify,No,No,Yes,UPI,1015.65,21900.55,1,21.0,23.7,15.0,4,4,1
CUST_03959,49,Male,Tamil Nadu,Tier 1,5,Postpaid,Monthly Bill,Yes,No Internet,No,Netflix,JioSaavn,No,No,Yes,UPI,809.12,4120.6,4,140.0,0.0,66.0,5,4,0
CUST_03960,37,Female,Kerala,Tier 1,7,Postpaid,Monthly Bill,Yes,No Internet,No,None,Gaana,No,No,Yes,Net Banking,615.0,4916.47,2,57.0,0.0,326.0,2,4,0
CUST_03961,25,Female,Haryana,Tier 2,40,Prepaid,Annual Recharge,Yes,4G,Yes,None,None,No,No,Yes,Debit Card,631.28,25144.3,1,1.0,50.7,996.0,4,4,0
CUST_03962,59,Male,Karnataka,Tier 2,5,Postpaid,Annual Contract,Yes,4G,No,None,JioSaavn,Yes,No,Yes,Debit Card,835.61,4250.49,1,88.0,4.8,343.0,1,3,1
CUST_03963,35,Male,Rajasthan,Tier 3,9,Prepaid,Monthly Recharge,Yes,4G,No,None,Gaana,No,Yes,Yes,Cash/Cheque,692.42,5550.01,3,120.0,2.2,480.0,2,5,1
CUST_03964,44,Female,Tamil Nadu,Tier 1,26,Prepaid,Monthly Recharge,Yes,No Internet,No,None,Spotify,No,No,Yes,UPI,335.1,7614.82,3,122.0,0.0,448.0,3,4,1
CUST_03965,27,Female,Bihar,Tier 3,19,Postpaid,Monthly Bill,Yes,4G,No,None,Spotify,No,Yes,Yes,Credit Card,785.57,16082.46,2,216.0,55.4,48.0,4,4,0
CUST_03966,39,Female,Uttar Pradesh,Tier 1,14,Prepaid,Quarterly Recharge,Yes,4G,Yes,None,None,No,Yes,No,Debit Card,568.17,8092.97,2,7.0,30.3,707.0,4,3,1
CUST_03967,39,Male,Delhi,Tier 2,55,Prepaid,Monthly Recharge,Yes,5G,Yes,Disney+ Hotstar,None,Yes,Yes,Yes,Debit Card,1117.81,60970.47,1,17.0,32.0,527.0,4,3,0
CUST_03968,18,Female,Tamil Nadu,Tier 1,5,Prepaid,Annual Recharge,Yes,4G,No,None,None,No,Yes,Yes,Debit Card,604.33,1950.37,2,209.0,4.8,154.0,3,4,1
CUST_03969,61,Male,Rajasthan,Tier 2,32,Postpaid,Monthly Bill,Yes,4G,Yes,Multiple,None,No,No,Yes,Net Banking,1209.87,39438.73,4,111.0,33.9,247.0,5,5,0
CUST_03970,51,Female,Maharashtra,Tier 2,4,Prepaid,Quarterly Recharge,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,Yes,No,UPI,949.71,3326.75,3,43.0,28.0,262.0,5,4,0
CUST_03971,29,Female,Gujarat,Tier 2,22,Prepaid,Annual Recharge,Yes,5G,Yes,Prime Video,None,No,Yes,No,Cash/Cheque,954.86,20534.27,5,12.0,118.8,632.0,5,4,0
CUST_03972,20,Male,Haryana,Tier 1,49,Postpaid,Monthly Bill,Yes,5G,No,None,Spotify,No,Yes,Yes,UPI,1042.91,50744.22,1,145.0,5.0,1216.0,4,3,0
CUST_03973,39,Female,Punjab,Tier 2,14,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,No,UPI,882.65,12425.76,2,30.0,10.0,780.0,1,5,1
CUST_03974,36,Male,Maharashtra,Tier 3,30,Prepaid,Monthly Recharge,Yes,4G,No,Netflix,Spotify,No,No,Yes,UPI,876.52,26614.93,0,144.0,16.5,261.0,2,4,1
CUST_03975,39,Female,Bihar,Tier 1,41,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,Gaana,Yes,No,No,Debit Card,1016.52,41527.47,4,65.0,25.6,165.0,5,5,0
CUST_03976,37,Male,Telangana,Tier 1,3,Postpaid,Annual Contract,Yes,4G,No,None,JioSaavn,No,No,Yes,Credit Card,831.21,1969.37,2,62.0,15.9,105.0,4,2,1
CUST_03977,41,Female,Karnataka,Tier 1,29,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,Spotify,No,Yes,Yes,UPI,954.2,28820.63,2,74.0,12.3,464.0,3,4,0
CUST_03978,53,Male,Maharashtra,Tier 3,60,Prepaid,Monthly Recharge,Yes,5G,Yes,None,JioSaavn,Yes,Yes,Yes,UPI,885.48,52883.04,1,44.0,17.3,216.0,4,3,0
CUST_03979,42,Female,Karnataka,Tier 2,20,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,None,JioSaavn,No,No,Yes,UPI,359.98,7204.96,1,9.0,0.0,61.0,4,5,0
CUST_03980,21,Female,Madhya Pradesh,Tier 1,4,Prepaid,Monthly Recharge,No,5G,No,None,None,Yes,Yes,No,Credit Card,711.23,2094.53,2,71.0,19.7,0.0,5,2,1
CUST_03981,52,Male,Maharashtra,Tier 3,3,Prepaid,Quarterly Recharge,Yes,5G,No,None,None,No,No,No,UPI,784.16,2642.08,0,44.0,10.9,349.0,4,2,1
CUST_03982,56,Male,Delhi,Tier 2,7,Prepaid,Monthly Recharge,Yes,5G,Yes,None,Spotify,No,Yes,No,UPI,890.14,6776.77,2,49.0,12.9,827.0,4,3,0
CUST_03983,75,Female,Kerala,Tier 1,2,Prepaid,Monthly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,Spotify,No,Yes,Yes,UPI,718.1,1006.13,2,73.0,0.0,161.0,4,3,0
CUST_03984,20,Male,Gujarat,Tier 3,17,Postpaid,Monthly Bill,Yes,5G,No,Netflix,None,No,No,Yes,Cash/Cheque,1172.16,19006.55,1,12.0,1.4,95.0,2,5,1
CUST_03985,38,Female,Kerala,Tier 2,1,Postpaid,Monthly Bill,Yes,5G,Yes,Multiple,JioSaavn,No,No,Yes,UPI,1494.16,1303.27,3,22.0,12.6,280.0,3,4,1
CUST_03986,18,Male,Kerala,Tier 2,6,Postpaid,Monthly Bill,Yes,4G,Yes,Netflix,JioSaavn,No,No,No,Credit Card,1043.83,7211.05,2,27.0,5.3,559.0,4,4,0
CUST_03987,42,Female,Maharashtra,Tier 2,13,Prepaid,Quarterly Recharge,Yes,4G,No,Multiple,None,No,Yes,Yes,Net Banking,980.34,12424.11,2,38.0,20.4,14.0,3,2,1
CUST_03988,27,Male,Punjab,Tier 3,15,Prepaid,Annual Recharge,Yes,4G,Yes,Prime Video,JioSaavn,No,No,Yes,UPI,843.35,13916.63,1,8.0,18.0,837.0,5,5,0
CUST_03989,60,Male,Delhi,Tier 1,19,Prepaid,Monthly Recharge,Yes,No Internet,No,Prime Video,Gaana,No,No,Yes,UPI,498.17,9184.88,1,14.0,0.0,1886.0,4,5,0
CUST_03990,24,Male,Gujarat,Tier 1,29,Postpaid,Annual Contract,Yes,5G,No,None,None,Yes,No,Yes,UPI,975.24,27369.62,1,24.0,2.4,237.0,2,5,0
CUST_03991,18,Male,Rajasthan,Tier 1,1,Prepaid,Monthly Recharge,Yes,4G,No,None,None,Yes,No,Yes,UPI,575.42,320.43,3,95.0,29.1,744.0,5,3,1
CUST_03992,28,Male,Karnataka,Tier 3,2,Postpaid,Annual Contract,Yes,5G,No,None,JioSaavn,No,No,Yes,Credit Card,920.98,906.49,0,89.0,90.0,217.0,4,3,1
CUST_03993,18,Male,Bihar,Tier 2,1,Prepaid,Quarterly Recharge,Yes,4G,No,Disney+ Hotstar,None,Yes,No,No,Net Banking,883.78,524.19,6,1.0,24.1,44.0,1,5,1
CUST_03994,44,Female,West Bengal,Tier 2,13,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,Disney+ Hotstar,JioSaavn,Yes,No,Yes,Cash/Cheque,715.4,9491.28,0,6.0,0.0,279.0,3,3,1
CUST_03995,18,Female,Maharashtra,Tier 1,1,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,JioSaavn,No,Yes,Yes,Net Banking,959.28,726.83,0,55.0,21.3,78.0,4,1,1
CUST_03996,35,Female,Haryana,Tier 2,32,Prepaid,Monthly Recharge,No,5G,Yes,Multiple,Spotify,Yes,Yes,Yes,Credit Card,1246.95,40452.95,0,44.0,56.4,0.0,4,5,0
CUST_03997,18,Male,Gujarat,Tier 3,6,Prepaid,Monthly Recharge,Yes,5G,Yes,None,Gaana,No,No,Yes,Debit Card,867.23,4935.37,3,28.0,2.6,635.0,3,3,1
CUST_03998,30,Female,Telangana,Tier 2,67,Prepaid,Annual Recharge,Yes,No Internet,Yes,Prime Video,JioSaavn,No,No,Yes,UPI,558.47,36671.64,3,56.0,0.0,43.0,4,1,0
CUST_03999,56,Male,West Bengal,Tier 3,15,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,JioSaavn,Yes,No,Yes,Debit Card,1231.43,18545.35,1,18.0,3.5,139.0,4,3,1
CUST_04000,39,Female,Madhya Pradesh,Tier 1,14,Prepaid,Quarterly Recharge,Yes,No Internet,Yes,Multiple,None,No,Yes,Yes,UPI,729.16,10134.05,2,12.0,0.0,180.0,1,4,0
CUST_04001,23,Male,Maharashtra,Tier 3,36,Prepaid,Monthly Recharge,Yes,4G,Yes,Disney+ Hotstar,Spotify,No,Yes,Yes,UPI,1053.54,37915.64,2,6.0,21.0,960.0,2,4,0
CUST_04002,34,Male,Delhi,Tier 1,29,Postpaid,Monthly Bill,Yes,4G,Yes,None,Spotify,No,Yes,No,Net Banking,947.86,26851.23,0,6.0,10.5,377.0,3,3,0
CUST_04003,35,Male,Uttar Pradesh,Tier 2,22,Prepaid,Monthly Recharge,Yes,4G,Yes,None,Spotify,No,Yes,Yes,Debit Card,682.08,15139.65,2,18.0,19.0,23.0,4,4,1
CUST_04004,41,Female,Maharashtra,Tier 3,65,Prepaid,Quarterly Recharge,No,5G,No,Disney+ Hotstar,None,Yes,Yes,No,Net Banking,953.45,62668.69,1,125.0,0.3,0.0,4,4,0
CUST_04005,18,Male,Telangana,Tier 3,13,Prepaid,Monthly Recharge,Yes,4G,Yes,Multiple,JioSaavn,Yes,No,Yes,Net Banking,1155.19,14360.41,1,130.0,29.5,26.0,3,4,0
CUST_04006,42,Female,Tamil Nadu,Tier 1,39,Postpaid,Monthly Bill,Yes,4G,No,None,None,No,Yes,No,UPI,742.8,28014.04,1,195.0,7.6,533.0,5,4,0
CUST_04007,18,Male,Delhi,Tier 2,11,Prepaid,Monthly Recharge,Yes,5G,No,None,Gaana,No,Yes,Yes,UPI,821.06,8259.57,3,87.0,10.6,86.0,4,4,0
CUST_04008,26,Female,Maharashtra,Tier 1,43,Postpaid,Annual Contract,Yes,5G,No,Prime Video,JioSaavn,No,No,No,Net Banking,1264.79,54371.62,1,38.0,10.5,101.0,4,3,0
CUST_04009,28,Female,Telangana,Tier 3,7,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,None,No,No,Yes,UPI,816.71,4913.13,1,11.0,9.3,51.0,4,1,1
CUST_04010,43,Male,Madhya Pradesh,Tier 2,8,Prepaid,Quarterly Recharge,Yes,4G,Yes,Netflix,None,Yes,No,Yes,Net Banking,872.15,7140.44,2,20.0,27.3,467.0,2,5,0
CUST_04011,35,Male,Tamil Nadu,Tier 2,27,Prepaid,Monthly Recharge,Yes,No Internet,Yes,None,JioSaavn,No,No,Yes,UPI,352.38,9692.57,2,46.0,0.0,292.0,4,5,0
CUST_04012,18,Female,Gujarat,Tier 1,5,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,Spotify,Yes,Yes,Yes,UPI,1094.63,5656.85,2,23.0,33.9,123.0,4,4,1
CUST_04013,22,Female,Delhi,Tier 3,6,Prepaid,Monthly Recharge,Yes,4G,No,Multiple,None,No,No,No,UPI,910.14,6755.35,2,30.0,9.0,629.0,3,5,0
CUST_04014,37,Male,Rajasthan,Tier 2,8,Prepaid,Monthly Recharge,Yes,5G,No,None,JioSaavn,No,Yes,Yes,UPI,821.98,5643.02,3,231.0,51.9,349.0,3,4,0
CUST_04015,33,Female,Maharashtra,Tier 1,27,Prepaid,Quarterly Recharge,No,4G,No,None,None,Yes,Yes,No,Credit Card,439.62,11016.07,6,39.0,101.4,0.0,5,3,0
CUST_04016,27,Female,West Bengal,Tier 2,52,Prepaid,Monthly Recharge,Yes,4G,No,Disney+ Hotstar,JioSaavn,Yes,No,No,Net Banking,935.36,49278.01,0,13.0,24.7,7.0,4,3,0
CUST_04017,28,Male,Rajasthan,Tier 1,26,Postpaid,Monthly Bill,Yes,4G,Yes,Disney+ Hotstar,Gaana,No,No,No,UPI,1247.15,32692.21,3,34.0,19.1,38.0,1,1,0
CUST_04018,44,Female,Haryana,Tier 2,42,Prepaid,Quarterly Recharge,No,No Internet,No,None,Gaana,No,No,Yes,Credit Card,212.42,9495.49,2,3.0,0.0,0.0,4,4,0
CUST_04019,28,Male,Tamil Nadu,Tier 3,18,Prepaid,Annual Recharge,Yes,No Internet,Yes,Disney+ Hotstar,JioSaavn,Yes,Yes,Yes,UPI,629.72,10314.39,5,77.0,0.0,33.0,3,3,0
CUST_04020,33,Male,Kerala,Tier 3,1,Postpaid,Monthly Bill,Yes,4G,No,None,None,No,Yes,Yes,Net Banking,778.24,98.32,5,102.0,6.4,112.0,3,5,0
CUST_04021,63,Female,Gujarat,Tier 2,2,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,None,No,No,No,Net Banking,845.8,2180.95,0,41.0,16.7,32.0,3,5,1
CUST_04022,18,Male,Haryana,Tier 3,19,Prepaid,Annual Recharge,Yes,4G,Yes,None,Gaana,No,Yes,No,Cash/Cheque,721.49,13624.75,4,64.0,8.4,31.0,5,4,0
CUST_04023,18,Male,Tamil Nadu,Tier 2,9,Postpaid,Annual Contract,Yes,5G,No,Multiple,Gaana,No,No,Yes,UPI,1465.49,13846.5,1,166.0,156.5,147.0,5,4,0
CUST_04024,45,Female,Tamil Nadu,Tier 1,5,Prepaid,Monthly Recharge,Yes,4G,Yes,Prime Video,Gaana,No,Yes,No,UPI,886.58,4224.44,3,18.0,24.0,288.0,2,5,1
CUST_04025,26,Female,Punjab,Tier 3,15,Postpaid,Monthly Bill,Yes,5G,Yes,Multiple,None,No,No,Yes,UPI,1409.83,21041.44,2,14.0,15.4,168.0,3,5,0
CUST_04026,30,Female,Maharashtra,Tier 1,26,Prepaid,Annual Recharge,Yes,4G,No,None,Gaana,No,No,No,Net Banking,600.42,16756.1,2,24.0,33.4,43.0,4,3,0
CUST_04027,24,Female,Karnataka,Tier 1,11,Prepaid,Monthly Recharge,Yes,5G,No,Disney+ Hotstar,Gaana,Yes,No,No,UPI,1168.12,12329.03,2,20.0,9.3,23.0,4,3,0
CUST_04028,31,Female,Maharashtra,Tier 3,38,Prepaid,Quarterly Recharge,Yes,4G,No,Prime Video,JioSaavn,No,Yes,Yes,UPI,825.15,31726.04,2,167.0,60.3,87.0,2,1,0
CUST_04029,55,Male,Madhya Pradesh,Tier 1,32,Prepaid,Monthly Recharge,Yes,No Internet,No,None,JioSaavn,No,Yes,No,Debit Card,338.86,10059.82,2,4.0,0.0,481.0,1,4,1
CUST_04030,45,Male,Maharashtra,Tier 3,31,Prepaid,Monthly Recharge,Yes,4G,No,None,None,No,No,No,UPI,633.58,19207.91,1,7.0,17.9,441.0,3,4,0
CUST_04031,46,Female,Punjab,Tier 3,72,Prepaid,Monthly Recharge,Yes,5G,Yes,Prime Video,Spotify,No,Yes,No,Cash/Cheque,1080.14,78138.77,1,226.0,9.6,900.0,4,3,0
CUST_04032,18,Male,Uttar Pradesh,Tier 2,8,Postpaid,Annual Contract,Yes,5G,Yes,Netflix,Spotify,No,No,Yes,Net Banking,1345.99,10060.56,1,40.0,0.6,974.0,5,5,1
